user_id,treatment_group,displayed_price,clicked,purchased,revenue
2522,A,10.0,1,0,0.0
2523,A,10.0,0,0,0.0
2524,A,10.0,1,1,10.0
2525,B,11.5,0,0,0.0
2526,A,10.0,0,0,0.0
2527,A,10.0,1,1,10.0
2528,B,11.5,0,0,0.0
2529,A,10.0,0,0,0.0
2530,B,11.5,0,0,0.0
2531,B,11.5,1,0,0.0
2532,B,11.5,0,0,0.0
2533,A,10.0,0,0,0.0
2534,A,10.0,0,0,0.0
2535,B,11.5,1,0,0.0
2536,B,11.5,0,0,0.0
2537,B,11.5,0,0,0.0
2538,A,10.0,0,0,0.0
2539,B,11.5,1,0,0.0
2540,B,11.5,0,0,0.0
2541,B,11.5,0,0,0.0
2542,B,11.5,1,0,0.0
2543,B,11.5,0,0,0.0
2544,B,11.5,1,0,0.0
2545,A,10.0,1,0,0.0
2546,A,10.0,0,0,0.0
2547,A,10.0,0,0,0.0
2548,A,10.0,1,0,0.0
2549,A,10.0,1,0,0.0
2550,A,10.0,0,0,0.0
2551,A,10.0,1,0,0.0
2552,A,10.0,0,0,0.0
2553,B,11.5,0,0,0.0
2554,B,11.5,0,0,0.0
2555,A,10.0,1,0,0.0
2556,B,11.5,1,1,11.5
2557,B,11.5,1,0,0.0
2558,A,10.0,1,0,0.0
2559,A,10.0,1,0,0.0
2560,B,11.5,0,0,0.0
2561,B,11.5,1,0,0.0
2562,B,11.5,0,0,0.0
2563,A,10.0,1,1,10.0
2564,A,10.0,1,0,0.0
2565,A,10.0,1,0,0.0
2566,A,10.0,1,0,0.0
2567,A,10.0,0,0,0.0
2568,A,10.0,1,0,0.0
2569,B,11.5,1,0,0.0
2570,B,11.5,0,0,0.0
2571,A,10.0,0,0,0.0
2572,B,11.5,1,0,0.0
2573,A,10.0,0,0,0.0
2574,A,10.0,0,0,0.0
2575,A,10.0,1,0,0.0
2576,B,11.5,0,0,0.0
2577,B,11.5,0,0,0.0
2578,B,11.5,0,0,0.0
2579,A,10.0,0,0,0.0
2580,B,11.5,1,0,0.0
2581,A,10.0,0,0,0.0
2582,B,11.5,0,0,0.0
2583,B,11.5,1,0,0.0
2584,A,10.0,0,0,0.0
2585,B,11.5,1,0,0.0
2586,B,11.5,0,0,0.0
2587,A,10.0,1,0,0.0
2588,B,11.5,0,0,0.0
2589,A,10.0,0,0,0.0
2590,B,11.5,0,0,0.0
2591,B,11.5,1,1,11.5
2592,B,11.5,0,0,0.0
2593,B,11.5,0,0,0.0
2594,B,11.5,0,0,0.0
2595,A,10.0,0,0,0.0
2596,B,11.5,0,0,0.0
2597,A,10.0,1,0,0.0
2598,A,10.0,0,0,0.0
2599,A,10.0,0,0,0.0
2600,A,10.0,0,0,0.0
2601,B,11.5,0,0,0.0
2602,A,10.0,0,0,0.0
2603,B,11.5,0,0,0.0
2604,A,10.0,0,0,0.0
2605,A,10.0,0,0,0.0
2606,B,11.5,0,0,0.0
2607,A,10.0,0,0,0.0
2608,A,10.0,0,0,0.0
2609,B,11.5,0,0,0.0
2610,A,10.0,0,0,0.0
2611,B,11.5,0,0,0.0
2612,A,10.0,1,0,0.0
2613,A,10.0,0,0,0.0
2614,B,11.5,0,0,0.0
2615,A,10.0,1,0,0.0
2616,A,10.0,0,0,0.0
2617,A,10.0,1,0,0.0
2618,A,10.0,0,0,0.0
2619,B,11.5,0,0,0.0
2620,A,10.0,1,0,0.0
2621,B,11.5,0,0,0.0
2622,B,11.5,1,1,11.5
2623,A,10.0,0,0,0.0
2624,B,11.5,0,0,0.0
2625,A,10.0,1,0,0.0
2626,B,11.5,0,0,0.0
2627,A,10.0,0,0,0.0
2628,B,11.5,0,0,0.0
2629,A,10.0,1,1,10.0
2630,A,10.0,0,0,0.0
2631,B,11.5,0,0,0.0
2632,B,11.5,1,0,0.0
2633,A,10.0,1,0,0.0
2634,A,10.0,1,1,10.0
2635,B,11.5,0,0,0.0
2636,B,11.5,0,0,0.0
2637,B,11.5,1,0,0.0
2638,B,11.5,0,0,0.0
2639,B,11.5,0,0,0.0
2640,B,11.5,1,0,0.0
2641,A,10.0,1,0,0.0
2642,A,10.0,0,0,0.0
2643,B,11.5,1,0,0.0
2644,B,11.5,1,0,0.0
2645,A,10.0,0,0,0.0
2646,A,10.0,1,0,0.0
2647,B,11.5,0,0,0.0
2648,B,11.5,0,0,0.0
2649,A,10.0,0,0,0.0
2650,A,10.0,0,0,0.0
2651,A,10.0,1,1,10.0
2652,A,10.0,1,0,0.0
2653,A,10.0,0,0,0.0
2654,A,10.0,1,1,10.0
2655,B,11.5,0,0,0.0
2656,A,10.0,0,0,0.0
2657,B,11.5,0,0,0.0
2658,B,11.5,1,0,0.0
2659,A,10.0,0,0,0.0
2660,B,11.5,1,0,0.0
2661,A,10.0,1,0,0.0
2662,B,11.5,0,0,0.0
2663,A,10.0,1,0,0.0
2664,B,11.5,0,0,0.0
2665,B,11.5,0,0,0.0
2666,A,10.0,0,0,0.0
2667,A,10.0,0,0,0.0
2668,B,11.5,0,0,0.0
2669,B,11.5,1,0,0.0
2670,A,10.0,1,0,0.0
2671,B,11.5,0,0,0.0
2672,A,10.0,1,0,0.0
2673,B,11.5,0,0,0.0
2674,A,10.0,0,0,0.0
2675,B,11.5,0,0,0.0
2676,A,10.0,1,0,0.0
2677,A,10.0,0,0,0.0
2678,A,10.0,1,0,0.0
2679,A,10.0,0,0,0.0
2680,B,11.5,0,0,0.0
2681,A,10.0,0,0,0.0
2682,B,11.5,0,0,0.0
2683,A,10.0,0,0,0.0
2684,A,10.0,0,0,0.0
2685,A,10.0,1,0,0.0
2686,A,10.0,1,1,10.0
2687,A,10.0,0,0,0.0
2688,A,10.0,0,0,0.0
2689,A,10.0,0,0,0.0
2690,A,10.0,0,0,0.0
2691,B,11.5,0,0,0.0
2692,B,11.5,0,0,0.0
2693,A,10.0,0,0,0.0
2694,A,10.0,0,0,0.0
2695,B,11.5,1,0,0.0
2696,B,11.5,0,0,0.0
2697,B,11.5,1,0,0.0
2698,A,10.0,0,0,0.0
2699,B,11.5,0,0,0.0
2700,B,11.5,1,1,11.5
2701,B,11.5,0,0,0.0
2702,B,11.5,0,0,0.0
2703,A,10.0,0,0,0.0
2704,A,10.0,1,1,10.0
2705,B,11.5,0,0,0.0
2706,B,11.5,0,0,0.0
2707,A,10.0,1,0,0.0
2708,A,10.0,0,0,0.0
2709,A,10.0,0,0,0.0
2710,A,10.0,1,0,0.0
2711,B,11.5,1,0,0.0
2712,B,11.5,0,0,0.0
2713,A,10.0,0,0,0.0
2714,A,10.0,1,0,0.0
2715,A,10.0,0,0,0.0
2716,A,10.0,1,0,0.0
2717,B,11.5,0,0,0.0
2718,B,11.5,0,0,0.0
2719,B,11.5,1,0,0.0
2720,A,10.0,0,0,0.0
2721,B,11.5,0,0,0.0
2722,B,11.5,0,0,0.0
2723,B,11.5,0,0,0.0
2724,A,10.0,0,0,0.0
2725,A,10.0,0,0,0.0
2726,A,10.0,0,0,0.0
2727,A,10.0,0,0,0.0
2728,A,10.0,1,0,0.0
2729,A,10.0,1,0,0.0
2730,A,10.0,0,0,0.0
2731,B,11.5,1,1,11.5
2732,A,10.0,1,1,10.0
2733,A,10.0,1,0,0.0
2734,B,11.5,0,0,0.0
2735,B,11.5,0,0,0.0
2736,B,11.5,0,0,0.0
2737,B,11.5,0,0,0.0
2738,B,11.5,1,0,0.0
2739,B,11.5,1,0,0.0
2740,A,10.0,1,0,0.0
2741,A,10.0,1,1,10.0
2742,A,10.0,0,0,0.0
2743,A,10.0,1,0,0.0
2744,A,10.0,1,0,0.0
2745,B,11.5,1,0,0.0
2746,B,11.5,0,0,0.0
2747,B,11.5,0,0,0.0
2748,A,10.0,0,0,0.0
2749,B,11.5,1,0,0.0
2750,B,11.5,0,0,0.0
2751,A,10.0,0,0,0.0
2752,B,11.5,1,0,0.0
2753,A,10.0,1,0,0.0
2754,A,10.0,0,0,0.0
2755,B,11.5,1,1,11.5
2756,A,10.0,1,0,0.0
2757,A,10.0,0,0,0.0
2758,B,11.5,0,0,0.0
2759,B,11.5,1,0,0.0
2760,A,10.0,1,0,0.0
2761,A,10.0,0,0,0.0
2762,A,10.0,0,0,0.0
2763,B,11.5,0,0,0.0
2764,A,10.0,0,0,0.0
2765,A,10.0,1,0,0.0
2766,B,11.5,0,0,0.0
2767,B,11.5,1,1,11.5
2768,A,10.0,0,0,0.0
2769,B,11.5,0,0,0.0
2770,B,11.5,1,1,11.5
2771,A,10.0,1,0,0.0
2772,A,10.0,1,0,0.0
2773,B,11.5,0,0,0.0
2774,A,10.0,0,0,0.0
2775,B,11.5,1,0,0.0
2776,A,10.0,1,0,0.0
2777,A,10.0,1,0,0.0
2778,A,10.0,0,0,0.0
2779,A,10.0,0,0,0.0
2780,A,10.0,0,0,0.0
2781,A,10.0,1,0,0.0
2782,B,11.5,0,0,0.0
2783,B,11.5,0,0,0.0
2784,B,11.5,1,0,0.0
2785,B,11.5,0,0,0.0
2786,A,10.0,0,0,0.0
2787,B,11.5,0,0,0.0
2788,A,10.0,1,0,0.0
2789,B,11.5,1,0,0.0
2790,B,11.5,0,0,0.0
2791,B,11.5,0,0,0.0
2792,B,11.5,0,0,0.0
2793,B,11.5,1,0,0.0
2794,A,10.0,1,0,0.0
2795,A,10.0,1,0,0.0
2796,B,11.5,0,0,0.0
2797,A,10.0,0,0,0.0
2798,B,11.5,0,0,0.0
2799,B,11.5,0,0,0.0
2800,A,10.0,0,0,0.0
2801,B,11.5,0,0,0.0
2802,B,11.5,0,0,0.0
2803,B,11.5,0,0,0.0
2804,B,11.5,0,0,0.0
2805,B,11.5,0,0,0.0
2806,B,11.5,1,0,0.0
2807,B,11.5,0,0,0.0
2808,A,10.0,0,0,0.0
2809,A,10.0,1,0,0.0
2810,B,11.5,0,0,0.0
2811,A,10.0,0,0,0.0
2812,B,11.5,0,0,0.0
2813,B,11.5,0,0,0.0
2814,A,10.0,0,0,0.0
2815,B,11.5,0,0,0.0
2816,B,11.5,1,0,0.0
2817,A,10.0,1,1,10.0
2818,A,10.0,1,1,10.0
2819,A,10.0,1,1,10.0
2820,A,10.0,1,0,0.0
2821,B,11.5,0,0,0.0
2822,A,10.0,1,0,0.0
2823,B,11.5,0,0,0.0
2824,A,10.0,0,0,0.0
2825,A,10.0,1,0,0.0
2826,B,11.5,0,0,0.0
2827,B,11.5,1,0,0.0
2828,A,10.0,0,0,0.0
2829,A,10.0,1,0,0.0
2830,A,10.0,1,0,0.0
2831,A,10.0,0,0,0.0
2832,B,11.5,0,0,0.0
2833,A,10.0,0,0,0.0
2834,A,10.0,0,0,0.0
2835,A,10.0,0,0,0.0
2836,B,11.5,1,0,0.0
2837,B,11.5,0,0,0.0
2838,A,10.0,0,0,0.0
2839,B,11.5,1,0,0.0
2840,A,10.0,0,0,0.0
2841,A,10.0,1,0,0.0
2842,B,11.5,0,0,0.0
2843,B,11.5,1,0,0.0
2844,B,11.5,0,0,0.0
2845,B,11.5,1,0,0.0
2846,A,10.0,0,0,0.0
2847,B,11.5,0,0,0.0
2848,A,10.0,1,0,0.0
2849,B,11.5,1,0,0.0
2850,A,10.0,0,0,0.0
2851,B,11.5,0,0,0.0
2852,A,10.0,1,0,0.0
2853,A,10.0,1,0,0.0
2854,B,11.5,0,0,0.0
2855,A,10.0,1,0,0.0
2856,B,11.5,1,0,0.0
2857,A,10.0,0,0,0.0
2858,A,10.0,1,0,0.0
2859,A,10.0,0,0,0.0
2860,A,10.0,0,0,0.0
2861,B,11.5,0,0,0.0
2862,A,10.0,1,1,10.0
2863,B,11.5,0,0,0.0
2864,B,11.5,0,0,0.0
2865,A,10.0,0,0,0.0
2866,B,11.5,0,0,0.0
2867,B,11.5,0,0,0.0
2868,B,11.5,0,0,0.0
2869,A,10.0,1,0,0.0
2870,A,10.0,0,0,0.0
2871,B,11.5,0,0,0.0
2872,B,11.5,0,0,0.0
2873,B,11.5,0,0,0.0
2874,A,10.0,0,0,0.0
2875,B,11.5,0,0,0.0
2876,A,10.0,0,0,0.0
2877,A,10.0,1,0,0.0
2878,A,10.0,0,0,0.0
2879,B,11.5,1,0,0.0
2880,A,10.0,1,0,0.0
2881,A,10.0,0,0,0.0
2882,B,11.5,0,0,0.0
2883,A,10.0,0,0,0.0
2884,A,10.0,0,0,0.0
2885,A,10.0,0,0,0.0
2886,B,11.5,1,1,11.5
2887,B,11.5,1,0,0.0
2888,A,10.0,0,0,0.0
2889,B,11.5,0,0,0.0
2890,B,11.5,1,0,0.0
2891,A,10.0,0,0,0.0
2892,B,11.5,1,0,0.0
2893,B,11.5,0,0,0.0
2894,B,11.5,0,0,0.0
2895,A,10.0,1,1,10.0
2896,B,11.5,0,0,0.0
2897,B,11.5,0,0,0.0
2898,A,10.0,0,0,0.0
2899,A,10.0,0,0,0.0
2900,A,10.0,1,1,10.0
2901,A,10.0,1,1,10.0
2902,B,11.5,0,0,0.0
2903,A,10.0,1,0,0.0
2904,A,10.0,0,0,0.0
2905,B,11.5,0,0,0.0
2906,A,10.0,1,0,0.0
2907,B,11.5,1,0,0.0
2908,A,10.0,0,0,0.0
2909,A,10.0,0,0,0.0
2910,A,10.0,0,0,0.0
2911,A,10.0,0,0,0.0
2912,A,10.0,0,0,0.0
2913,B,11.5,1,0,0.0
2914,B,11.5,0,0,0.0
2915,A,10.0,1,0,0.0
2916,B,11.5,0,0,0.0
2917,B,11.5,0,0,0.0
2918,B,11.5,1,1,11.5
2919,A,10.0,0,0,0.0
2920,A,10.0,1,0,0.0
2921,A,10.0,1,0,0.0
2922,B,11.5,0,0,0.0
2923,B,11.5,1,1,11.5
2924,A,10.0,1,1,10.0
2925,A,10.0,1,1,10.0
2926,B,11.5,0,0,0.0
2927,B,11.5,0,0,0.0
2928,B,11.5,1,0,0.0
2929,B,11.5,0,0,0.0
2930,A,10.0,0,0,0.0
2931,B,11.5,0,0,0.0
2932,B,11.5,1,0,0.0
2933,A,10.0,0,0,0.0
2934,B,11.5,1,0,0.0
2935,B,11.5,1,1,11.5
2936,A,10.0,1,0,0.0
2937,B,11.5,0,0,0.0
2938,B,11.5,0,0,0.0
2939,B,11.5,0,0,0.0
2940,A,10.0,1,1,10.0
2941,A,10.0,0,0,0.0
2942,B,11.5,1,0,0.0
2943,A,10.0,1,1,10.0
2944,B,11.5,0,0,0.0
2945,B,11.5,0,0,0.0
2946,A,10.0,1,1,10.0
2947,B,11.5,1,0,0.0
2948,B,11.5,0,0,0.0
2949,A,10.0,1,0,0.0
2950,B,11.5,1,0,0.0
2951,B,11.5,0,0,0.0
2952,B,11.5,0,0,0.0
2953,B,11.5,0,0,0.0
2954,A,10.0,0,0,0.0
2955,B,11.5,0,0,0.0
2956,B,11.5,0,0,0.0
2957,B,11.5,1,0,0.0
2958,B,11.5,0,0,0.0
2959,A,10.0,0,0,0.0
2960,B,11.5,1,1,11.5
2961,A,10.0,0,0,0.0
2962,A,10.0,0,0,0.0
2963,A,10.0,0,0,0.0
2964,B,11.5,1,0,0.0
2965,B,11.5,0,0,0.0
2966,B,11.5,1,0,0.0
2967,B,11.5,0,0,0.0
2968,B,11.5,0,0,0.0
2969,B,11.5,0,0,0.0
2970,A,10.0,1,1,10.0
2971,A,10.0,0,0,0.0
2972,A,10.0,1,1,10.0
2973,B,11.5,0,0,0.0
2974,B,11.5,0,0,0.0
2975,A,10.0,0,0,0.0
2976,A,10.0,1,1,10.0
2977,B,11.5,1,0,0.0
2978,A,10.0,1,0,0.0
2979,B,11.5,0,0,0.0
2980,B,11.5,0,0,0.0
2981,A,10.0,1,1,10.0
2982,A,10.0,0,0,0.0
2983,B,11.5,0,0,0.0
2984,B,11.5,0,0,0.0
2985,B,11.5,0,0,0.0
2986,B,11.5,0,0,0.0
2987,A,10.0,0,0,0.0
2988,B,11.5,0,0,0.0
2989,B,11.5,0,0,0.0
2990,B,11.5,1,0,0.0
2991,A,10.0,1,0,0.0
2992,B,11.5,0,0,0.0
2993,B,11.5,0,0,0.0
2994,A,10.0,0,0,0.0
2995,A,10.0,1,0,0.0
2996,B,11.5,0,0,0.0
2997,A,10.0,1,1,10.0
2998,A,10.0,0,0,0.0
2999,A,10.0,0,0,0.0
3000,B,11.5,1,1,11.5
3001,B,11.5,1,0,0.0
3002,B,11.5,1,0,0.0
3003,A,10.0,0,0,0.0
3004,B,11.5,0,0,0.0
3005,B,11.5,0,0,0.0
3006,B,11.5,1,0,0.0
3007,B,11.5,0,0,0.0
3008,A,10.0,1,0,0.0
3009,B,11.5,0,0,0.0
3010,A,10.0,1,1,10.0
3011,B,11.5,0,0,0.0
3012,A,10.0,0,0,0.0
3013,A,10.0,0,0,0.0
3014,A,10.0,0,0,0.0
3015,B,11.5,0,0,0.0
3016,A,10.0,0,0,0.0
3017,B,11.5,1,1,11.5
3018,A,10.0,0,0,0.0
3019,A,10.0,1,1,10.0
3020,B,11.5,0,0,0.0
3021,A,10.0,1,0,0.0
3022,A,10.0,1,0,0.0
3023,B,11.5,1,0,0.0
3024,A,10.0,1,0,0.0
3025,A,10.0,0,0,0.0
3026,A,10.0,0,0,0.0
3027,B,11.5,0,0,0.0
3028,B,11.5,1,1,11.5
3029,B,11.5,0,0,0.0
3030,B,11.5,0,0,0.0
3031,A,10.0,1,0,0.0
3032,A,10.0,1,0,0.0
3033,B,11.5,1,1,11.5
3034,A,10.0,0,0,0.0
3035,A,10.0,1,0,0.0
3036,A,10.0,1,1,10.0
3037,A,10.0,0,0,0.0
3038,B,11.5,0,0,0.0
3039,A,10.0,0,0,0.0
3040,B,11.5,0,0,0.0
3041,A,10.0,0,0,0.0
3042,B,11.5,1,0,0.0
3043,A,10.0,0,0,0.0
3044,A,10.0,0,0,0.0
3045,B,11.5,0,0,0.0
3046,B,11.5,1,0,0.0
3047,A,10.0,1,0,0.0
3048,A,10.0,1,0,0.0
3049,A,10.0,0,0,0.0
3050,A,10.0,0,0,0.0
3051,A,10.0,0,0,0.0
3052,A,10.0,1,0,0.0
3053,A,10.0,1,0,0.0
3054,A,10.0,1,0,0.0
3055,B,11.5,0,0,0.0
3056,B,11.5,0,0,0.0
3057,B,11.5,0,0,0.0
3058,A,10.0,1,0,0.0
3059,A,10.0,0,0,0.0
3060,B,11.5,0,0,0.0
3061,A,10.0,1,1,10.0
3062,A,10.0,0,0,0.0
3063,B,11.5,0,0,0.0
3064,B,11.5,0,0,0.0
3065,B,11.5,1,0,0.0
3066,A,10.0,1,0,0.0
3067,A,10.0,1,0,0.0
3068,B,11.5,1,0,0.0
3069,A,10.0,0,0,0.0
3070,B,11.5,1,0,0.0
3071,B,11.5,1,0,0.0
3072,B,11.5,0,0,0.0
3073,A,10.0,0,0,0.0
3074,A,10.0,0,0,0.0
3075,B,11.5,1,0,0.0
3076,B,11.5,0,0,0.0
3077,B,11.5,0,0,0.0
3078,A,10.0,0,0,0.0
3079,A,10.0,1,1,10.0
3080,B,11.5,0,0,0.0
3081,B,11.5,0,0,0.0
3082,B,11.5,1,0,0.0
3083,A,10.0,1,1,10.0
3084,B,11.5,0,0,0.0
3085,B,11.5,0,0,0.0
3086,B,11.5,0,0,0.0
3087,A,10.0,0,0,0.0
3088,A,10.0,0,0,0.0
3089,B,11.5,0,0,0.0
3090,A,10.0,1,0,0.0
3091,A,10.0,0,0,0.0
3092,B,11.5,0,0,0.0
3093,A,10.0,1,0,0.0
3094,B,11.5,1,0,0.0
3095,A,10.0,0,0,0.0
3096,B,11.5,0,0,0.0
3097,B,11.5,0,0,0.0
3098,A,10.0,0,0,0.0
3099,A,10.0,0,0,0.0
3100,A,10.0,0,0,0.0
3101,A,10.0,0,0,0.0
3102,B,11.5,0,0,0.0
3103,B,11.5,1,0,0.0
3104,A,10.0,1,0,0.0
3105,A,10.0,1,0,0.0
3106,A,10.0,0,0,0.0
3107,B,11.5,0,0,0.0
3108,A,10.0,0,0,0.0
3109,B,11.5,0,0,0.0
3110,B,11.5,1,0,0.0
3111,B,11.5,1,0,0.0
3112,A,10.0,1,0,0.0
3113,B,11.5,1,0,0.0
3114,A,10.0,0,0,0.0
3115,A,10.0,1,0,0.0
3116,B,11.5,0,0,0.0
3117,B,11.5,1,1,11.5
3118,A,10.0,1,1,10.0
3119,A,10.0,1,0,0.0
3120,A,10.0,1,0,0.0
3121,A,10.0,0,0,0.0
3122,A,10.0,1,0,0.0
3123,A,10.0,0,0,0.0
3124,A,10.0,0,0,0.0
3125,B,11.5,1,0,0.0
3126,B,11.5,0,0,0.0
3127,B,11.5,1,0,0.0
3128,A,10.0,0,0,0.0
3129,B,11.5,0,0,0.0
3130,B,11.5,0,0,0.0
3131,B,11.5,0,0,0.0
3132,B,11.5,0,0,0.0
3133,B,11.5,1,0,0.0
3134,B,11.5,1,0,0.0
3135,A,10.0,1,0,0.0
3136,B,11.5,1,0,0.0
3137,B,11.5,0,0,0.0
3138,B,11.5,1,0,0.0
3139,B,11.5,1,0,0.0
3140,A,10.0,0,0,0.0
3141,A,10.0,0,0,0.0
3142,B,11.5,0,0,0.0
3143,B,11.5,1,0,0.0
3144,B,11.5,0,0,0.0
3145,A,10.0,0,0,0.0
3146,A,10.0,0,0,0.0
3147,B,11.5,0,0,0.0
3148,B,11.5,1,0,0.0
3149,B,11.5,1,0,0.0
3150,A,10.0,0,0,0.0
3151,B,11.5,0,0,0.0
3152,A,10.0,0,0,0.0
3153,B,11.5,1,0,0.0
3154,A,10.0,0,0,0.0
3155,A,10.0,1,1,10.0
3156,B,11.5,1,0,0.0
3157,B,11.5,0,0,0.0
3158,A,10.0,0,0,0.0
3159,B,11.5,0,0,0.0
3160,A,10.0,0,0,0.0
3161,A,10.0,0,0,0.0
3162,A,10.0,0,0,0.0
3163,A,10.0,1,0,0.0
3164,B,11.5,0,0,0.0
3165,A,10.0,0,0,0.0
3166,A,10.0,1,0,0.0
3167,B,11.5,0,0,0.0
3168,A,10.0,1,0,0.0
3169,B,11.5,0,0,0.0
3170,A,10.0,1,1,10.0
3171,B,11.5,1,1,11.5
3172,A,10.0,0,0,0.0
3173,A,10.0,1,0,0.0
3174,A,10.0,0,0,0.0
3175,A,10.0,1,1,10.0
3176,A,10.0,0,0,0.0
3177,B,11.5,0,0,0.0
3178,B,11.5,1,0,0.0
3179,B,11.5,0,0,0.0
3180,B,11.5,1,0,0.0
3181,A,10.0,0,0,0.0
3182,A,10.0,0,0,0.0
3183,A,10.0,1,0,0.0
3184,A,10.0,0,0,0.0
3185,B,11.5,1,0,0.0
3186,B,11.5,1,1,11.5
3187,A,10.0,1,1,10.0
3188,A,10.0,1,1,10.0
3189,B,11.5,1,0,0.0
3190,B,11.5,1,0,0.0
3191,A,10.0,1,1,10.0
3192,B,11.5,0,0,0.0
3193,B,11.5,0,0,0.0
3194,A,10.0,1,0,0.0
3195,A,10.0,0,0,0.0
3196,B,11.5,0,0,0.0
3197,B,11.5,1,0,0.0
3198,B,11.5,1,0,0.0
3199,A,10.0,0,0,0.0
3200,A,10.0,0,0,0.0
3201,B,11.5,1,0,0.0
3202,B,11.5,0,0,0.0
3203,A,10.0,0,0,0.0
3204,B,11.5,0,0,0.0
3205,B,11.5,1,0,0.0
3206,B,11.5,0,0,0.0
3207,B,11.5,0,0,0.0
3208,B,11.5,0,0,0.0
3209,A,10.0,1,0,0.0
3210,B,11.5,0,0,0.0
3211,A,10.0,0,0,0.0
3212,B,11.5,1,1,11.5
3213,A,10.0,1,0,0.0
3214,B,11.5,0,0,0.0
3215,A,10.0,1,0,0.0
3216,A,10.0,0,0,0.0
3217,A,10.0,1,0,0.0
3218,A,10.0,0,0,0.0
3219,B,11.5,0,0,0.0
3220,B,11.5,0,0,0.0
3221,B,11.5,1,0,0.0
3222,A,10.0,0,0,0.0
3223,A,10.0,0,0,0.0
3224,A,10.0,0,0,0.0
3225,A,10.0,1,0,0.0
3226,B,11.5,0,0,0.0
3227,A,10.0,1,1,10.0
3228,A,10.0,1,0,0.0
3229,A,10.0,0,0,0.0
3230,A,10.0,0,0,0.0
3231,B,11.5,1,0,0.0
3232,B,11.5,0,0,0.0
3233,A,10.0,1,1,10.0
3234,A,10.0,1,0,0.0
3235,A,10.0,1,0,0.0
3236,A,10.0,0,0,0.0
3237,A,10.0,0,0,0.0
3238,B,11.5,0,0,0.0
3239,B,11.5,1,0,0.0
3240,B,11.5,0,0,0.0
3241,A,10.0,1,0,0.0
3242,A,10.0,0,0,0.0
3243,B,11.5,0,0,0.0
3244,B,11.5,1,1,11.5
3245,B,11.5,0,0,0.0
3246,A,10.0,1,1,10.0
3247,B,11.5,1,0,0.0
3248,A,10.0,0,0,0.0
3249,B,11.5,0,0,0.0
3250,B,11.5,1,1,11.5
3251,B,11.5,0,0,0.0
3252,A,10.0,0,0,0.0
3253,B,11.5,1,0,0.0
3254,A,10.0,0,0,0.0
3255,A,10.0,0,0,0.0
3256,A,10.0,0,0,0.0
3257,B,11.5,1,0,0.0
3258,A,10.0,0,0,0.0
3259,A,10.0,0,0,0.0
3260,B,11.5,0,0,0.0
3261,A,10.0,1,0,0.0
3262,B,11.5,0,0,0.0
3263,A,10.0,0,0,0.0
3264,A,10.0,0,0,0.0
3265,B,11.5,1,0,0.0
3266,A,10.0,1,1,10.0
3267,A,10.0,0,0,0.0
3268,B,11.5,1,0,0.0
3269,B,11.5,1,1,11.5
3270,B,11.5,1,0,0.0
3271,A,10.0,0,0,0.0
3272,A,10.0,0,0,0.0
3273,B,11.5,0,0,0.0
3274,B,11.5,0,0,0.0
3275,B,11.5,1,1,11.5
3276,B,11.5,0,0,0.0
3277,B,11.5,0,0,0.0
3278,A,10.0,1,0,0.0
3279,A,10.0,1,0,0.0
3280,B,11.5,0,0,0.0
3281,A,10.0,0,0,0.0
3282,A,10.0,1,0,0.0
3283,B,11.5,1,1,11.5
3284,B,11.5,0,0,0.0
3285,A,10.0,1,0,0.0
3286,A,10.0,1,0,0.0
3287,A,10.0,0,0,0.0
3288,B,11.5,0,0,0.0
3289,B,11.5,0,0,0.0
3290,A,10.0,1,0,0.0
3291,A,10.0,1,0,0.0
3292,B,11.5,0,0,0.0
3293,A,10.0,0,0,0.0
3294,B,11.5,0,0,0.0
3295,B,11.5,0,0,0.0
3296,A,10.0,0,0,0.0
3297,B,11.5,0,0,0.0
3298,A,10.0,0,0,0.0
3299,A,10.0,0,0,0.0
3300,B,11.5,0,0,0.0
3301,A,10.0,0,0,0.0
3302,B,11.5,1,0,0.0
3303,B,11.5,1,0,0.0
3304,A,10.0,0,0,0.0
3305,A,10.0,0,0,0.0
3306,A,10.0,0,0,0.0
3307,A,10.0,0,0,0.0
3308,A,10.0,0,0,0.0
3309,A,10.0,0,0,0.0
3310,A,10.0,0,0,0.0
3311,B,11.5,1,1,11.5
3312,B,11.5,0,0,0.0
3313,B,11.5,0,0,0.0
3314,A,10.0,1,0,0.0
3315,A,10.0,0,0,0.0
3316,B,11.5,1,0,0.0
3317,A,10.0,0,0,0.0
3318,A,10.0,1,0,0.0
3319,B,11.5,1,0,0.0
3320,B,11.5,1,0,0.0
3321,B,11.5,1,0,0.0
3322,A,10.0,1,0,0.0
3323,B,11.5,1,0,0.0
3324,B,11.5,0,0,0.0
3325,B,11.5,0,0,0.0
3326,B,11.5,0,0,0.0
3327,B,11.5,1,0,0.0
3328,B,11.5,0,0,0.0
3329,A,10.0,0,0,0.0
3330,B,11.5,0,0,0.0
3331,B,11.5,1,0,0.0
3332,B,11.5,0,0,0.0
3333,A,10.0,1,0,0.0
3334,A,10.0,1,0,0.0
3335,B,11.5,0,0,0.0
3336,B,11.5,1,0,0.0
3337,B,11.5,0,0,0.0
3338,B,11.5,0,0,0.0
3339,B,11.5,0,0,0.0
3340,B,11.5,0,0,0.0
3341,B,11.5,1,0,0.0
3342,B,11.5,0,0,0.0
